obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('526',)",3659640509.64,2,34.3222999573,3724598992.66,3724598992.72,3659640509.64,0.0,internal_timestamp,332.040008545,643358,1450651709,6.77530002594,3.43222999573,34.0003833698,1028.19183255,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('527',)",3659640521.65,2,34.3380012512,3724598992.66,3724598992.72,3659640521.65,0.0,internal_timestamp,331.269989014,647361,1450651721,6.79489994049,3.43380012512,33.9986709593,1028.18418093,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('528',)",3659640532.65,2,34.3506011963,3724598992.66,3724598992.72,3659640532.65,0.0,internal_timestamp,330.459991455,649859,1450651732,6.80970001221,3.43506011963,33.9983056332,1028.17808214,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('529',)",3659640543.66,2,34.3529014587,3724598992.66,3724598992.72,3659640543.66,0.0,internal_timestamp,329.600006104,655456,1450651743,6.81979990005,3.43529014587,33.9912771126,1028.16718354,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('530',)",3659640554.65,2,34.3489990234,3724598992.66,3724598992.72,3659640554.65,0.0,internal_timestamp,328.510009766,650039,1450651754,6.81759977341,3.43489990234,33.9896852037,1028.16124778,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('531',)",3659640565.66,2,34.3576011658,3724598992.66,3724598992.72,3659640565.66,0.0,internal_timestamp,327.260009766,655203,1450651765,6.8327999115,3.43576011658,33.984742934,1028.1494763,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('532',)",3659640576.65,2,34.3708992004,3724598992.66,3724598992.72,3659640576.65,0.0,internal_timestamp,326.089996338,649658,1450651776,6.84859991074,3.43708992004,33.9843326601,1028.14154578,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('533',)",3659640587.65,2,34.3771018982,3724598992.66,3724598992.72,3659640587.65,0.0,internal_timestamp,324.959991455,652326,1450651787,6.85550022125,3.43771018982,33.9848863848,1028.13581992,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('534',)",3659640598.66,2,34.3810005188,3724598992.66,3724598992.72,3659640598.66,0.0,internal_timestamp,323.890014648,656099,1450651798,6.86059999466,3.43810005188,33.9846555689,1028.13000857,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('535',)",3659640609.66,2,34.3883018494,3724598992.66,3724598992.72,3659640609.66,0.0,internal_timestamp,322.799987793,659291,1450651809,6.86940002441,3.43883018494,33.9845217149,1028.12365492,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('536',)",3659640620.66,2,34.4351005554,3724598992.66,3724598992.72,3659640620.66,0.0,internal_timestamp,321.690002441,662072,1450651820,6.9250998497,3.44351005554,33.9815061118,1028.1082569,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('537',)",3659640631.66,2,34.4635009766,3724598992.66,3724598992.72,3659640631.66,0.0,internal_timestamp,320.609985352,656637,1450651831,6.95860004425,3.44635009766,33.980160252,1028.09745905,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('538',)",3659640642.66,2,34.4800987244,3724598992.66,3724598992.72,3659640642.66,0.0,internal_timestamp,319.600006104,660686,1450651842,6.97650003433,3.44800987244,33.9812052864,1028.09108745,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('539',)",3659640653.66,2,34.5223007202,3724598992.66,3724598992.72,3659640653.66,0.0,internal_timestamp,318.559997559,664869,1450651853,7.02530002594,3.45223007202,33.9798752346,1028.07826956,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('540',)",3659640664.66,2,34.5773010254,3724598992.66,3724598992.72,3659640664.66,0.0,internal_timestamp,317.790008545,658565,1450651864,7.0935997963,3.45773010254,33.9732142459,1028.05966181,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('541',)",3659640675.66,2,34.5791015625,3724598992.66,3724598992.72,3659640675.66,0.0,internal_timestamp,317.149993896,662677,1450651875,7.09469985962,3.45791015625,33.9744074716,1028.05750872,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('542',)",3659640686.67,2,34.5946006775,3724598992.66,3724598992.72,3659640686.67,0.0,internal_timestamp,316.329986572,667668,1450651886,7.11490011215,3.45946006775,33.9718795452,1028.04884627,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('543',)",3659640697.66,2,34.604801178,3724598992.66,3724598992.72,3659640697.66,0.0,internal_timestamp,315.440002441,660680,1450651897,7.1265001297,3.4604801178,33.9720475748,1028.04322292,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('544',)",3659640708.67,2,34.604598999,3724598992.66,3724598992.72,3659640708.67,0.0,internal_timestamp,314.519989014,665580,1450651908,7.12699985504,3.4604598999,33.9717778785,1028.03872589,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('545',)",3659640719.67,2,34.6043014526,3724598992.66,3724598992.72,3659640719.67,0.0,internal_timestamp,313.679992676,670615,1450651919,7.12599992752,3.46043014526,33.9728385887,1028.03585702,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('546',)",3659640730.66,2,34.6054000854,3724598992.66,3724598992.72,3659640730.66,0.0,internal_timestamp,312.920013428,663791,1450651930,7.12879991531,3.46054000854,33.9716525875,1028.0310401,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('547',)",3659640741.67,2,34.6049995422,3724598992.66,3724598992.72,3659640741.67,0.0,internal_timestamp,312.190002441,669152,1450651941,7.12799978256,3.46049995422,33.9723518574,1028.02836206,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('548',)",3659640752.67,2,34.6036987305,3724598992.66,3724598992.72,3659640752.67,0.0,internal_timestamp,311.170013428,671502,1450651952,7.1279001236,3.46036987305,33.9715198996,1028.02305227,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('549',)",3659640763.67,2,34.603099823,3724598992.66,3724598992.72,3659640763.67,0.0,internal_timestamp,310.190002441,665323,1450651963,7.12739992142,3.4603099823,33.9718282268,1028.01887878,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('550',)",3659640774.67,2,34.6021003723,3724598992.66,3724598992.72,3659640774.67,0.0,internal_timestamp,309.339996338,669735,1450651974,7.12729978561,3.46021003723,33.9712440355,1028.01454184,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('551',)",3659640785.67,2,34.6017990112,3724598992.66,3724598992.72,3659640785.67,0.0,internal_timestamp,308.489990234,674510,1450651985,7.12629985809,3.46017990112,33.9723055693,1028.01162729,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('552',)",3659640795.68,2,34.601600647,3724598992.66,3724598992.72,3659640795.68,0.0,internal_timestamp,307.779998779,677556,1450651995,7.12690019608,3.4601600647,33.971840493,1028.00792361,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('553',)",3659640807.67,2,34.6003990173,3724598992.66,3724598992.72,3659640807.67,0.0,internal_timestamp,306.899993896,673975,1450652007,7.12729978561,3.46003990173,33.9705592613,1028.00282942,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('554',)",3659640818.68,2,34.6002998352,3724598992.66,3724598992.72,3659640818.68,0.0,internal_timestamp,306.079986572,678642,1450652018,7.12760019302,3.46002998352,33.9705499304,1027.99902303,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('555',)",3659640829.67,2,34.599899292,3724598992.66,3724598992.72,3659640829.67,0.0,internal_timestamp,305.380004883,671498,1450652029,7.12860012054,3.4599899292,33.9694669847,1027.99482208,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('556',)",3659640840.68,2,34.5997009277,3724598992.66,3724598992.72,3659640840.68,0.0,internal_timestamp,304.799987793,677247,1450652040,7.12809991837,3.45997009277,33.9700204455,1027.99267252,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('557',)",3659640851.68,2,34.5987014771,3724598992.66,3724598992.72,3659640851.68,0.0,internal_timestamp,304.410003662,683104,1450652051,7.12879991531,3.45987014771,33.9684294773,1027.9895358,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('558',)",3659640862.68,2,34.5984992981,3724598992.66,3724598992.72,3659640862.68,0.0,internal_timestamp,303.959991455,676060,1450652062,7.12820005417,3.45984992981,33.969014185,1027.98802057,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('559',)",3659640873.68,2,34.5979003906,3724598992.66,3724598992.72,3659640873.68,0.0,internal_timestamp,303.549987793,678870,1450652073,7.12820005417,3.45979003906,33.9685575131,1027.98578407,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('560',)",3659640884.68,2,34.5970001221,3724598992.66,3724598992.72,3659640884.68,0.0,internal_timestamp,303.040008545,683027,1450652084,7.12779998779,3.45970001221,33.9682128777,1027.98323546,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('561',)",3659640895.69,2,34.5960006714,3724598992.66,3724598992.72,3659640895.69,0.0,internal_timestamp,302.679992676,688282,1450652095,7.12750005722,3.45960006714,33.9675895681,1027.98114091,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('562',)",3659640905.68,2,34.5964012146,3724598992.66,3724598992.73,3659640905.68,0.0,internal_timestamp,302.769989014,679619,1450652105,7.12769985199,3.45964012146,33.9677872839,1027.98167934,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('563',)",3659640917.69,2,34.5975990295,3724598992.66,3724598992.73,3659640917.69,0.0,internal_timestamp,302.549987793,689383,1450652117,7.13100004196,3.45975990295,33.9659592819,1027.97875936,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('564',)",3659640928.68,2,34.5978012085,3724598992.66,3724598992.73,3659640928.68,0.0,internal_timestamp,302.010009766,682490,1450652128,7.13129997253,3.45978012085,33.9661448593,1027.97638931,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('565',)",3659640938.69,2,34.5975990295,3724598992.66,3724598992.73,3659640938.69,0.0,internal_timestamp,301.510009766,685328,1450652138,7.13129997253,3.45975990295,33.9661644654,1027.97411534,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('566',)",3659640949.69,2,34.5984992981,3724598992.66,3724598992.73,3659640949.69,0.0,internal_timestamp,300.950012207,691121,1450652149,7.13280010223,3.45984992981,33.9659429206,1027.97116034,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('567',)",3659640961.69,2,34.6035003662,3724598992.66,3724598992.73,3659640961.69,0.0,internal_timestamp,300.410003662,687557,1450652161,7.13940000534,3.46035003662,33.9651790729,1027.96713339,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('568',)",3659640972.69,2,34.5997009277,3724598992.66,3724598992.73,3659640972.69,0.0,internal_timestamp,300.220001221,692524,1450652172,7.13460016251,3.45997009277,33.9658374264,1027.96747462,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('569',)",3659640982.69,2,34.599899292,3724598992.66,3724598992.73,3659640982.69,0.0,internal_timestamp,300.230010986,692225,1450652182,7.13490009308,3.4599899292,33.9657545642,1027.96741202,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('570',)",3659640993.7,2,34.6012992859,3724598992.66,3724598992.73,3659640993.7,0.0,internal_timestamp,299.970001221,698343,1450652193,7.13689994812,3.46012992859,33.9654434944,1027.96568799,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('571',)",3659641005.7,2,34.6076011658,3724598992.66,3724598992.73,3659641005.7,0.0,internal_timestamp,299.5,696475,1450652205,7.1454000473,3.46076011658,33.9641995596,1027.96132951,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('572',)",3659641016.69,2,34.6068000793,3724598992.66,3724598992.73,3659641016.69,0.0,internal_timestamp,298.980010986,690412,1450652216,7.14449977875,3.46068000793,33.9644592351,1027.95928281,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('573',)",3659641027.69,2,34.6059989929,3724598992.66,3724598992.73,3659641027.69,0.0,internal_timestamp,298.519989014,692624,1450652227,7.1438999176,3.46059989929,33.9643951668,1027.95721296,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('574',)",3659641038.7,2,34.6066017151,3724598992.66,3724598992.73,3659641038.7,0.0,internal_timestamp,298.070007324,696145,1450652238,7.14400005341,3.46066017151,33.9651706678,1027.95574705,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('575',)",3659641049.7,2,34.5974006653,3724598992.66,3724598992.73,3659641049.7,0.0,internal_timestamp,298.010009766,700932,1450652249,7.13310003281,3.45974006653,33.965862283,1027.95759162,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('576',)",3659641053.7,2,34.5956993103,3724598992.66,3724598992.68,3659641053.7,0.0,internal_timestamp,298.019989014,703954,1450652253,7.13019990921,3.45956993103,33.9668487498,1027.95883112,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('577',)",3659641093.56,2,34.5923995972,3724598992.66,3724598992.68,3659641093.56,0.0,internal_timestamp,299.079986572,564265,1450652293,7.12599992752,3.45923995972,33.9668625194,1027.96430271,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('578',)",3659641104.56,2,34.5938987732,3724598992.66,3724598992.68,3659641104.56,0.0,internal_timestamp,301.350006104,558407,1450652304,7.12620019913,3.45938987732,33.9672111378,1027.97494192,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('579',)",3659641115.56,2,34.5971984863,3724598992.66,3724598992.68,3659641115.56,0.0,internal_timestamp,303.989990234,562711,1450652315,7.12620019913,3.45971984863,33.9695441428,1027.98886334,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('580',)",3659641126.57,2,34.5983009338,3724598992.66,3724598992.68,3659641126.57,0.0,internal_timestamp,306.670013428,567114,1450652326,7.12580013275,3.45983009338,33.9698526513,1028.00143824,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('581',)",3659641137.57,2,34.5994987488,3724598992.66,3724598992.68,3659641137.57,0.0,internal_timestamp,309.480010986,570934,1450652337,7.12480020523,3.45994987488,33.9707922065,1028.01519006,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('582',)",3659641148.57,2,34.6010017395,3724598992.66,3724598992.68,3659641148.57,0.0,internal_timestamp,312.369995117,566359,1450652348,7.12330007553,3.46010017395,33.9725179931,1028.02999725,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('583',)",3659641159.56,2,34.6025009155,3724598992.66,3724598992.68,3659641159.56,0.0,internal_timestamp,315.299987793,563631,1450652359,7.12300014496,3.46025009155,33.9730417881,1028.04386937,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('584',)",3659641170.57,2,34.5988998413,3724598992.66,3724598992.68,3659641170.57,0.0,internal_timestamp,318.299987793,568865,1450652370,7.1154999733,3.45988998413,33.97503757,1028.06026001,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('585',)",3659641181.56,2,34.5741996765,3724598992.66,3724598992.68,3659641181.56,0.0,internal_timestamp,321.279998779,564579,1450652381,7.08409976959,3.45741996765,33.9774856952,1028.08037168,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('586',)",3659641192.57,2,34.4105987549,3724598992.66,3724598992.68,3659641192.57,0.0,internal_timestamp,324.320007324,570393,1450652392,6.88409996033,3.44105987549,33.9937730647,1028.1357979,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('587',)",3659641203.57,2,34.3853988647,3724598992.66,3724598992.68,3659641203.57,0.0,internal_timestamp,327.309997559,573982,1450652403,6.85690021515,3.43853988647,33.991485225,1028.15157796,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('588',)",3659641214.57,2,34.3526992798,3724598992.66,3724598992.68,3659641214.57,0.0,internal_timestamp,330.290008545,570067,1450652414,6.8126001358,3.43526992798,33.9978312762,1028.17651871,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('589',)",3659641225.58,2,34.3284988403,3724598992.66,3724598992.68,3659641225.58,0.0,internal_timestamp,333.230010986,575114,1450652425,6.77409982681,3.43284988403,34.007818586,1028.20330184,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('590',)",3659641236.57,2,34.2765007019,3724598992.66,3724598992.68,3659641236.57,0.0,internal_timestamp,336.220001221,570365,1450652436,6.709400177,3.42765007019,34.0130675852,1028.23027526,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('591',)",3659641247.58,2,34.2462005615,3724598992.66,3724598992.68,3659641247.58,0.0,internal_timestamp,339.160003662,576173,1450652447,6.67350006104,3.42462005615,34.0137504877,1028.24934878,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('592',)",3659641258.57,2,34.2186012268,3724598992.66,3724598992.68,3659641258.57,0.0,internal_timestamp,342.119995117,570799,1450652458,6.64190006256,3.42186012268,34.013136247,1028.26688089,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('593',)",3659641269.58,2,34.2024993896,3724598992.66,3724598992.68,3659641269.58,0.0,internal_timestamp,345.109985352,575763,1450652469,6.62179994583,3.42024993896,34.0138083491,1028.28394316,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('594',)",3659641280.58,2,34.1371994019,3724598992.66,3724598992.69,3659641280.58,0.0,internal_timestamp,348.100006104,579739,1450652480,6.54260015488,3.41371994019,34.0186593203,1028.31254503,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('595',)",3659641291.57,2,34.0815010071,3724598992.66,3724598992.69,3659641291.57,0.0,internal_timestamp,351.109985352,574759,1450652491,6.47450017929,3.40815010071,34.0230850945,1028.33930809,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('596',)",3659641302.58,2,34.026599884,3724598992.66,3724598992.69,3659641302.58,0.0,internal_timestamp,354.070007324,579229,1450652502,6.40819978714,3.4026599884,34.0266038602,1028.36483706,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('597',)",3659641313.58,2,34.0144004822,3724598992.66,3724598992.69,3659641313.58,0.0,internal_timestamp,357.100006104,583931,1450652513,6.3951997757,3.40144004822,34.0244971494,1028.37887937,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('598',)",3659641324.58,2,33.9847984314,3724598992.66,3724598992.69,3659641324.58,0.0,internal_timestamp,360.119995117,580805,1450652524,6.35799980164,3.39847984314,34.0271249814,1028.39993382,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('599',)",3659641335.59,2,33.9556007385,3724598992.66,3724598992.69,3659641335.59,0.0,internal_timestamp,363.070007324,585977,1450652535,6.31979990005,3.39556007385,34.0312259817,1028.42195289,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('600',)",3659641346.58,2,33.9469985962,3724598992.66,3724598992.69,3659641346.58,0.0,internal_timestamp,366.119995117,581734,1450652546,6.30980014801,3.39469985962,34.0301137201,1028.43645074,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('601',)",3659641357.59,2,33.9285011292,3724598992.66,3724598992.69,3659641357.59,0.0,internal_timestamp,369.089996338,588284,1450652557,6.28529977798,3.39285011292,34.0324655176,1028.45529527,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('602',)",3659641368.58,2,33.9034004211,3724598992.66,3724598992.69,3659641368.58,0.0,internal_timestamp,372.109985352,583941,1450652568,6.25339984894,3.39034004211,34.0348054097,1028.47536857,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('603',)",3659641379.59,2,33.8895988464,3724598992.66,3724598992.69,3659641379.59,0.0,internal_timestamp,375.160003662,591300,1450652579,6.2361998558,3.38895988464,34.035068065,1028.49192951,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('604',)",3659641390.59,2,33.8647994995,3724598992.66,3724598992.69,3659641390.59,0.0,internal_timestamp,378.109985352,586663,1450652590,6.20429992676,3.38647994995,34.0377696095,1028.51195512,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('605',)",3659641401.59,2,33.8619003296,3724598992.66,3724598992.69,3659641401.59,0.0,internal_timestamp,381.089996338,592870,1450652601,6.20090007782,3.38619003296,34.0364616198,1028.52507148,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('606',)",3659641412.59,2,33.8460998535,3724598992.66,3724598992.69,3659641412.59,0.0,internal_timestamp,384.079986572,588124,1450652612,6.179500103,3.38460998535,34.0387074201,1028.54348461,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('607',)",3659641423.59,2,33.8283996582,3724598992.66,3724598992.69,3659641423.59,0.0,internal_timestamp,387.089996338,594661,1450652623,6.15740013123,3.38283996582,34.039516935,1028.56095168,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('608',)",3659641434.59,2,33.8269996643,3724598992.66,3724598992.69,3659641434.59,0.0,internal_timestamp,390.089996338,588479,1450652634,6.15490007401,3.38269996643,34.038974331,1028.57463912,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('609',)",3659641445.59,2,33.8272018433,3724598992.66,3724598992.69,3659641445.59,0.0,internal_timestamp,393.089996338,592930,1450652645,6.15360021591,3.38272018433,34.0390243796,1028.58862895,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('610',)",3659641456.6,2,33.8261985779,3724598992.66,3724598992.69,3659641456.6,0.0,internal_timestamp,396.119995117,597497,1450652656,6.15010023117,3.38261985779,34.0399100016,1028.60371311,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('611',)",3659641467.59,2,33.807800293,3724598992.66,3724598992.69,3659641467.59,0.0,internal_timestamp,399.119995117,592019,1450652667,6.12470006943,3.3807800293,34.0432376236,1028.62356244,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('612',)",3659641478.6,2,33.7910995483,3724598992.66,3724598992.69,3659641478.6,0.0,internal_timestamp,402.059997559,598145,1450652678,6.10230016708,3.37910995483,34.0454934962,1028.64188099,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('613',)",3659641489.6,2,33.7773017883,3724598992.66,3724598992.69,3659641489.6,0.0,internal_timestamp,405.040008545,602215,1450652689,6.08409976959,3.37773017883,34.0467786056,1028.65904447,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('614',)",3659641500.6,2,33.7529983521,3724598992.66,3724598992.69,3659641500.6,0.0,internal_timestamp,407.980010986,595455,1450652700,6.05350017548,3.37529983521,34.0487150675,1028.67821247,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('615',)",3659641511.6,2,33.7490005493,3724598992.66,3724598992.69,3659641511.6,0.0,internal_timestamp,410.940002441,601896,1450652711,6.04829978943,3.37490005493,34.0479806744,1028.69192564,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('616',)",3659641522.6,2,33.7543983459,3724598992.66,3724598992.69,3659641522.6,0.0,internal_timestamp,413.880004883,595501,1450652722,6.05329990387,3.37543983459,34.0475800573,1028.70442685,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('617',)",3659641533.6,2,33.7540016174,3724598992.66,3724598992.69,3659641533.6,0.0,internal_timestamp,416.829986572,601933,1450652733,6.0531001091,3.37540016174,34.0458836061,1028.71665771,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('618',)",3659641544.61,2,33.7323989868,3724598992.66,3724598992.69,3659641544.61,0.0,internal_timestamp,419.700012207,609327,1450652744,6.02290010452,3.37323989868,34.0504761272,1028.73753756,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('619',)",3659641555.6,2,33.7165985107,3724598992.66,3724598992.69,3659641555.6,0.0,internal_timestamp,422.600006104,603750,1450652755,6.0015001297,3.37165985107,34.0527499008,1028.75553368,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('620',)",3659641566.61,2,33.6927986145,3724598992.66,3724598992.69,3659641566.61,0.0,internal_timestamp,425.5,610318,1450652766,5.97069978714,3.36927986145,34.0554583824,1028.77513836,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('621',)",3659641577.6,2,33.6885986328,3724598992.66,3724598992.69,3659641577.6,0.0,internal_timestamp,428.399993896,604279,1450652777,5.96540021896,3.36885986328,34.0546224045,1028.78850733,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('622',)",3659641588.61,2,33.6692008972,3724598992.66,3724598992.69,3659641588.61,0.0,internal_timestamp,431.179992676,609895,1450652788,5.94379997253,3.36692008972,34.0531079719,1028.80298972,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('623',)",3659641599.61,2,33.668598175,3724598992.66,3724598992.69,3659641599.61,0.0,internal_timestamp,433.940002441,606172,1450652799,5.94239997864,3.3668598175,34.0524730924,1028.815348,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('624',)",3659641610.61,2,33.6632995605,3724598992.66,3724598992.69,3659641610.61,0.0,internal_timestamp,436.730010986,611334,1450652810,5.93470001221,3.36632995605,34.0528612118,1028.82949833,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('625',)",3659641621.61,2,33.6627006531,3724598992.66,3724598992.69,3659641621.61,0.0,internal_timestamp,439.630004883,606518,1450652821,5.93289995193,3.36627006531,34.0525628982,1028.84281717,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('626',)",3659641632.61,2,33.6579017639,3724598992.66,3724598992.7,3659641632.61,0.0,internal_timestamp,442.489990234,613269,1450652832,5.9250998497,3.36579017639,34.053578533,1028.85779544,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('627',)",3659641643.61,2,33.6433982849,3724598992.66,3724598992.7,3659641643.61,0.0,internal_timestamp,445.339996338,608186,1450652843,5.90240001678,3.36433982849,34.0586281812,1028.877911,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('628',)",3659641654.62,2,33.637298584,3724598992.66,3724598992.7,3659641654.62,0.0,internal_timestamp,448.220001221,615350,1450652854,5.8937997818,3.3637298584,34.0589731447,1028.89255974,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('629',)",3659641665.61,2,33.6231002808,3724598992.66,3724598992.7,3659641665.61,0.0,internal_timestamp,451.0,608172,1450652865,5.8751001358,3.36231002808,34.0603867977,1028.90894936,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
