obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('3185',)",3743802433.03,4,33.0573997498,3774706462.3,3774706462.33,3743802433.03,0.0,internal_timestamp,578.770019531,33580,1534813633,5.07219982147,3.30573997498,34.1655123255,1029.68411892,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3186',)",3743802434.03,4,33.0596008301,3774706462.3,3774706462.33,3743802434.03,0.0,internal_timestamp,578.780029297,33702,1534813634,5.07520008087,3.30596008301,34.1649785215,1029.68335733,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3187',)",3743802435.03,4,33.0602989197,3774706462.3,3774706462.33,3743802435.03,0.0,internal_timestamp,578.780029297,33941,1534813635,5.07779979706,3.30602989197,34.1631323183,1029.68156663,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3188',)",3743802436.03,4,33.0606994629,3774706462.3,3774706462.33,3743802436.03,0.0,internal_timestamp,578.789978027,34860,1534813636,5.07789993286,3.30606994629,34.163485152,1029.68187758,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3189',)",3743802437.06,4,33.0591011047,3774706462.3,3774706462.33,3743802437.06,0.0,internal_timestamp,578.780029297,56391,1534813637,5.07639980316,3.30591011047,34.1631830117,1029.68178709,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3190',)",3743802438.03,4,33.0586013794,3774706462.3,3774706462.34,3743802438.03,0.0,internal_timestamp,578.789978027,34626,1534813638,5.07499980927,3.30586013794,34.1640301202,1029.68268111,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3191',)",3743802439.04,4,33.0583992004,3774706462.3,3774706462.34,3743802439.04,0.0,internal_timestamp,578.789978027,35877,1534813639,5.0749001503,3.30583992004,34.1638995121,1029.68259099,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3192',)",3743802440.1,4,33.0587997437,3774706462.3,3774706462.34,3743802440.1,0.0,internal_timestamp,578.809997559,95046,1534813640,5.07520008087,3.30587997437,34.1640438486,1029.68275806,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3193',)",3743802441.07,4,33.0586013794,3774706462.3,3774706462.34,3743802441.07,0.0,internal_timestamp,578.770019531,71390,1534813641,5.07499980927,3.30586013794,34.1640401215,1029.68259733,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3194',)",3743802442.05,4,33.0586013794,3774706462.3,3774706462.34,3743802442.05,0.0,internal_timestamp,578.780029297,46836,1534813642,5.07460021973,3.30586013794,34.164442067,1029.68301171,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3195',)",3743802443.04,4,33.0584983826,3774706462.3,3774706462.34,3743802443.04,0.0,internal_timestamp,578.760009766,37323,1534813643,5.07469987869,3.30584983826,34.164232358,1029.68274158,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3196',)",3743802444.04,4,33.0581016541,3774706462.3,3774706462.34,3743802444.04,0.0,internal_timestamp,578.809997559,39135,1534813644,5.07399988174,3.30581016541,34.1644647684,1029.68324462,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3197',)",3743802445.03,4,33.0578994751,3774706462.3,3774706462.34,3743802445.03,0.0,internal_timestamp,578.789978027,31033,1534813645,5.07359981537,3.30578994751,34.1646501464,1029.6833504,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3198',)",3743802446.06,4,33.0579986572,3774706462.3,3774706462.34,3743802446.06,0.0,internal_timestamp,578.760009766,62719,1534813646,5.07359981537,3.30579986572,34.1647790316,1029.68331438,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3199',)",3743802470.92,4,33.0573997498,3774706462.3,3774706462.32,3743802470.92,0.0,internal_timestamp,578.789978027,919229,1534813670,5.07250022888,3.30573997498,34.165196351,1029.68392275,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3200',)",3743802471.9,4,33.0568008423,3774706462.3,3774706462.32,3743802471.9,0.0,internal_timestamp,578.799987793,900046,1534813671,5.0718998909,3.30568008423,34.1651151833,1029.6839821,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3201',)",3743802472.91,4,33.0563011169,3774706462.3,3774706462.32,3743802472.91,0.0,internal_timestamp,578.789978027,911666,1534813672,5.07089996338,3.30563011169,34.1655649168,1029.68441956,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3202',)",3743802473.91,4,33.0563011169,3774706462.3,3774706462.32,3743802473.91,0.0,internal_timestamp,578.799987793,913930,1534813673,5.07089996338,3.30563011169,34.1655599001,1029.68446158,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3203',)",3743802474.92,4,33.0563011169,3774706462.3,3774706462.32,3743802474.92,0.0,internal_timestamp,578.760009766,915575,1534813674,5.07110023499,3.30563011169,34.1653759497,1029.68410713,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3204',)",3743802475.89,4,33.0556983948,3774706462.3,3774706462.32,3743802475.89,0.0,internal_timestamp,578.780029297,885037,1534813675,5.06990003586,3.30556983948,34.165896376,1029.68476404,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3205',)",3743802476.89,4,33.0555000305,3774706462.3,3774706462.32,3743802476.89,0.0,internal_timestamp,578.770019531,886775,1534813676,5.06920003891,3.30555000305,34.166386647,1029.6851948,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3206',)",3743802477.9,4,33.0556983948,3774706462.3,3774706462.32,3743802477.9,0.0,internal_timestamp,578.789978027,898860,1534813677,5.06939983368,3.30556983948,34.1664008921,1029.68527196,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3207',)",3743802478.91,4,33.0563011169,3774706462.3,3774706462.32,3743802478.91,0.0,internal_timestamp,578.809997559,911134,1534813678,5.07060003281,3.30563011169,34.1658603809,1029.6847831,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3208',)",3743802479.91,4,33.0567016602,3774706462.3,3774706462.32,3743802479.91,0.0,internal_timestamp,578.799987793,912706,1534813679,5.07130002975,3.30567016602,34.1656122906,1029.68445133,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3209',)",3743802480.92,4,33.0567016602,3774706462.3,3774706462.32,3743802480.92,0.0,internal_timestamp,578.799987793,915749,1534813680,5.07170009613,3.30567016602,34.1652048072,1029.68407851,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3210',)",3743802481.92,4,33.0572013855,3774706462.3,3774706462.32,3743802481.92,0.0,internal_timestamp,578.780029297,917183,1534813681,5.07259988785,3.30572013855,34.1648720927,1029.68360857,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3211',)",3743802482.89,4,33.056098938,3774706462.3,3774706462.32,3743802482.89,0.0,internal_timestamp,578.799987793,886646,1534813682,5.07130002975,3.3056098938,34.164920287,1029.68390574,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3212',)",3743802483.92,4,33.0556983948,3774706462.3,3774706462.32,3743802483.92,0.0,internal_timestamp,578.789978027,916545,1534813683,5.07009983063,3.30556983948,34.1656878834,1029.68461961,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3213',)",3743802484.89,4,33.0556983948,3774706462.3,3774706462.32,3743802484.89,0.0,internal_timestamp,578.789978027,885021,1534813684,5.06909990311,3.30556983948,34.166706405,1029.68555147,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3214',)",3743802485.89,4,33.0555000305,3774706462.3,3774706462.32,3743802485.89,0.0,internal_timestamp,578.799987793,885114,1534813685,5.06909990311,3.30555000305,34.1664736256,1029.68541392,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3215',)",3743802486.89,4,33.0555000305,3774706462.3,3774706462.32,3743802486.89,0.0,internal_timestamp,578.780029297,886822,1534813686,5.0689997673,3.30555000305,34.1665856291,1029.68542346,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3216',)",3743802487.89,4,33.0555000305,3774706462.3,3774706462.32,3743802487.89,0.0,internal_timestamp,578.799987793,885366,1534813687,5.06860017776,3.30555000305,34.1669826578,1029.68587963,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3217',)",3743802488.89,4,33.0553016663,3774706462.3,3774706462.32,3743802488.89,0.0,internal_timestamp,578.789978027,885834,1534813688,5.06850004196,3.30553016663,34.166861911,1029.68575136,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3218',)",3743802489.89,4,33.0553016663,3774706462.3,3774706462.32,3743802489.89,0.0,internal_timestamp,578.799987793,886867,1534813689,5.06850004196,3.30553016663,34.1668568938,1029.68579338,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3219',)",3743802490.89,4,33.0553016663,3774706462.3,3774706462.32,3743802490.89,0.0,internal_timestamp,578.799987793,887256,1534813690,5.06839990616,3.30553016663,34.1669588957,1029.6858867,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3220',)",3743802491.89,4,33.0550994873,3774706462.3,3774706462.32,3743802491.89,0.0,internal_timestamp,578.770019531,886542,1534813691,5.06879997253,3.30550994873,34.1663342534,1029.68520504,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3221',)",3743802492.89,4,33.054901123,3774706462.3,3774706462.32,3743802492.89,0.0,internal_timestamp,578.789978027,885387,1534813692,5.06839990616,3.3054901123,34.1665039997,1029.68548208,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3222',)",3743802493.89,4,33.054901123,3774706462.3,3774706462.32,3743802493.89,0.0,internal_timestamp,578.809997559,885374,1534813693,5.06829977036,3.3054901123,34.1665959663,1029.68565944,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3223',)",3743802494.89,4,33.0550994873,3774706462.3,3774706462.32,3743802494.89,0.0,internal_timestamp,578.789978027,885592,1534813694,5.06839990616,3.30550994873,34.1667317662,1029.68566166,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3224',)",3743802495.89,4,33.054901123,3774706462.3,3774706462.32,3743802495.89,0.0,internal_timestamp,578.780029297,885529,1534813695,5.06879997253,3.3054901123,34.1661014724,1029.68506748,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3225',)",3743802496.89,4,33.0556983948,3774706462.3,3774706462.32,3743802496.89,0.0,internal_timestamp,578.799987793,885691,1534813696,5.06949996948,3.30556983948,34.1662938765,1029.68522065,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3226',)",3743802497.89,4,33.0559005737,3774706462.3,3774706462.32,3743802497.89,0.0,internal_timestamp,578.799987793,886148,1534813697,5.06909990311,3.30559005737,34.1669335304,1029.68577651,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3227',)",3743802498.89,4,33.0563011169,3774706462.3,3774706462.33,3743802498.89,0.0,internal_timestamp,578.799987793,888461,1534813698,5.07060003281,3.30563011169,34.1658653977,1029.68474109,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3228',)",3743802513.31,4,33.0545005798,3774706462.31,3774706462.34,3743802513.31,0.0,internal_timestamp,578.780029297,314418,1534813713,5.06750011444,3.30545005798,34.1669656312,1029.68591627,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3229',)",3743802514.28,4,33.0546989441,3774706462.31,3774706462.34,3743802514.28,0.0,internal_timestamp,578.780029297,284227,1534813714,5.06769990921,3.30546989441,34.1669898812,1029.68590965,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3230',)",3743802515.29,4,33.0546989441,3774706462.31,3774706462.34,3743802515.29,0.0,internal_timestamp,578.780029297,285453,1534813715,5.06799983978,3.30546989441,34.1666843586,1029.68563013,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3231',)",3743802516.29,4,33.0546989441,3774706462.31,3774706462.34,3743802516.29,0.0,internal_timestamp,578.799987793,287212,1534813716,5.06769990921,3.30546989441,34.1669798771,1029.68599343,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3232',)",3743802517.29,4,33.0545005798,3774706462.31,3774706462.34,3743802517.29,0.0,internal_timestamp,578.789978027,288847,1534813717,5.06759977341,3.30545005798,34.1668591266,1029.68586515,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3233',)",3743802518.29,4,33.0545005798,3774706462.31,3774706462.34,3743802518.29,0.0,internal_timestamp,578.789978027,290463,1534813718,5.06759977341,3.30545005798,34.1668591266,1029.68586515,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3234',)",3743802519.29,4,33.0546989441,3774706462.31,3774706462.34,3743802519.29,0.0,internal_timestamp,578.809997559,293363,1534813719,5.06790018082,3.30546989441,34.1667708538,1029.6858488,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3235',)",3743802520.29,4,33.0550994873,3774706462.31,3774706462.34,3743802520.29,0.0,internal_timestamp,578.83001709,293417,1534813720,5.06829977036,3.30550994873,34.1668136989,1029.68592305,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3236',)",3743802521.28,4,33.0550994873,3774706462.31,3774706462.34,3743802521.28,0.0,internal_timestamp,578.789978027,284291,1534813721,5.06909990311,3.30550994873,34.1660187387,1029.6850093,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3237',)",3743802522.29,4,33.0545005798,3774706462.31,3774706462.34,3743802522.29,0.0,internal_timestamp,578.809997559,285989,1534813722,5.06809997559,3.30545005798,34.1663395675,1029.68548303,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3238',)",3743802523.29,4,33.0542984009,3774706462.31,3774706462.34,3743802523.29,0.0,internal_timestamp,578.789978027,287638,1534813723,5.06720018387,3.30542984009,34.1670340176,1029.68605452,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3239',)",3743802524.29,4,33.0542984009,3774706462.31,3774706462.34,3743802524.29,0.0,internal_timestamp,578.820007324,288942,1534813724,5.06729984283,3.30542984009,34.1669174468,1029.68608769,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3240',)",3743802525.29,4,33.0542984009,3774706462.31,3774706462.34,3743802525.29,0.0,internal_timestamp,578.820007324,290326,1534813725,5.06759977341,3.30542984009,34.166611923,1029.68580817,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3241',)",3743802526.29,4,33.0542984009,3774706462.31,3774706462.34,3743802526.29,0.0,internal_timestamp,578.820007324,292290,1534813726,5.06720018387,3.30542984009,34.1670189652,1029.68618057,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3242',)",3743802527.29,4,33.0542984009,3774706462.31,3774706462.34,3743802527.29,0.0,internal_timestamp,578.799987793,293659,1534813727,5.06710004807,3.30542984009,34.1671310048,1029.68618986,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3243',)",3743802528.29,4,33.0541000366,3774706462.31,3774706462.34,3743802528.29,0.0,internal_timestamp,578.799987793,285827,1534813728,5.06699991226,3.30541000366,34.1670052347,1029.6861036,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3244',)",3743802529.29,4,33.0542984009,3774706462.31,3774706462.34,3743802529.29,0.0,internal_timestamp,578.820007324,286563,1534813729,5.06699991226,3.30542984009,34.1672229749,1029.68636722,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3245',)",3743802530.29,4,33.0541000366,3774706462.31,3774706462.34,3743802530.29,0.0,internal_timestamp,578.780029297,287694,1534813730,5.06710004807,3.30541000366,34.1669132346,1029.6859265,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3246',)",3743802531.29,4,33.0542984009,3774706462.31,3774706462.34,3743802531.29,0.0,internal_timestamp,578.780029297,289267,1534813731,5.06759977341,3.30542984009,34.1666319618,1029.68564036,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3247',)",3743802532.29,4,33.0546989441,3774706462.31,3774706462.34,3743802532.29,0.0,internal_timestamp,578.820007324,291147,1534813732,5.06860017776,3.30546989441,34.1660528026,1029.68523847,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3248',)",3743802533.29,4,33.054901123,3774706462.31,3774706462.34,3743802533.29,0.0,internal_timestamp,578.809997559,292843,1534813733,5.0689997673,3.3054901123,34.1658829406,1029.68500709,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3249',)",3743802534.29,4,33.054901123,3774706462.31,3774706462.34,3743802534.29,0.0,internal_timestamp,578.799987793,293905,1534813734,5.06920003891,3.3054901123,34.1656839628,1029.68477843,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3250',)",3743802535.29,4,33.054901123,3774706462.31,3774706462.34,3743802535.29,0.0,internal_timestamp,578.809997559,285179,1534813735,5.06939983368,3.3054901123,34.1654754385,1029.68463426,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3251',)",3743802536.29,4,33.054901123,3774706462.31,3774706462.34,3743802536.29,0.0,internal_timestamp,578.809997559,287476,1534813736,5.06960010529,3.3054901123,34.1652714474,1029.68444762,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3252',)",3743802537.29,4,33.054901123,3774706462.31,3774706462.34,3743802537.29,0.0,internal_timestamp,578.770019531,288245,1534813737,5.06949996948,3.3054901123,34.1653934798,1029.68437313,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3253',)",3743802538.29,4,33.0550994873,3774706462.31,3774706462.34,3743802538.29,0.0,internal_timestamp,578.820007324,289705,1534813738,5.06939983368,3.30550994873,34.1656981811,1029.68485585,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3254',)",3743802539.29,4,33.054901123,3774706462.31,3774706462.34,3743802539.29,0.0,internal_timestamp,578.820007324,291112,1534813739,5.06920003891,3.3054901123,34.1656739288,1029.68486247,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3255',)",3743802540.29,4,33.0550994873,3774706462.31,3774706462.34,3743802540.29,0.0,internal_timestamp,578.799987793,292598,1534813740,5.06960010529,3.30550994873,34.1655042225,1029.68458518,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3256',)",3743802541.28,4,33.0550994873,3774706462.31,3774706462.34,3743802541.28,0.0,internal_timestamp,578.789978027,283930,1534813741,5.06990003586,3.30550994873,34.1652037399,1029.68426365,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3257',)",3743802542.29,4,33.0550994873,3774706462.31,3774706462.34,3743802542.29,0.0,internal_timestamp,578.809997559,285854,1534813742,5.06960010529,3.30550994873,34.1654992056,1029.68462719,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3258',)",3743802560.35,4,33.0545005798,3774706462.32,3774706462.34,3743802560.35,0.0,internal_timestamp,578.789978027,352778,1534813760,5.06829977036,3.30545005798,34.1661460869,1029.6852128,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3259',)",3743802561.35,4,33.0542984009,3774706462.32,3774706462.34,3743802561.35,0.0,internal_timestamp,578.799987793,346417,1534813761,5.06809997559,3.30542984009,34.1661124367,1029.68525798,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3260',)",3743802562.35,4,33.0545005798,3774706462.32,3774706462.34,3743802562.35,0.0,internal_timestamp,578.789978027,347292,1534813762,5.06809997559,3.30545005798,34.166349602,1029.68539899,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3261',)",3743802563.47,4,33.0545005798,3774706462.32,3774706462.34,3743802563.47,0.0,internal_timestamp,578.799987793,473032,1534813763,5.06769990921,3.30545005798,34.1667521062,1029.68581385,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3262',)",3743802564.38,4,33.0542984009,3774706462.32,3774706462.34,3743802564.38,0.0,internal_timestamp,578.809997559,376728,1534813764,5.06790018082,3.30542984009,34.166310935,1029.68548619,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3263',)",3743802565.35,4,33.0542984009,3774706462.32,3774706462.34,3743802565.35,0.0,internal_timestamp,578.789978027,346689,1534813765,5.06759977341,3.30542984009,34.166626975,1029.68568212,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3264',)",3743802566.35,4,33.0542984009,3774706462.32,3774706462.34,3743802566.35,0.0,internal_timestamp,578.789978027,347985,1534813766,5.06759977341,3.30542984009,34.166626975,1029.68568212,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3265',)",3743802567.37,4,33.0545005798,3774706462.32,3774706462.35,3743802567.37,0.0,internal_timestamp,578.809997559,370653,1534813767,5.06729984283,3.30545005798,34.1671546178,1029.68622871,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3266',)",3743802568.34,4,33.0542984009,3774706462.32,3774706462.35,3743802568.34,0.0,internal_timestamp,578.809997559,337572,1534813768,5.06759977341,3.30542984009,34.1666169403,1029.68576616,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3267',)",3743802569.35,4,33.0545005798,3774706462.32,3774706462.35,3743802569.35,0.0,internal_timestamp,578.789978027,349834,1534813769,5.06759977341,3.30545005798,34.1668591266,1029.68586515,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3268',)",3743802570.34,4,33.0546989441,3774706462.32,3774706462.35,3743802570.34,0.0,internal_timestamp,578.809997559,344514,1534813770,5.06839990616,3.30546989441,34.1662618189,1029.68538309,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3269',)",3743802571.35,4,33.0555000305,3774706462.32,3774706462.35,3743802571.35,0.0,internal_timestamp,578.809997559,345285,1534813771,5.06960010529,3.30555000305,34.1659591026,1029.68498978,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3270',)",3743802572.35,4,33.0563011169,3774706462.32,3774706462.35,3743802572.35,0.0,internal_timestamp,578.83001709,345885,1534813772,5.07140016556,3.30563011169,34.1650353732,1029.68412149,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3271',)",3743802573.35,4,33.0565986633,3774706462.32,3774706462.35,3743802573.35,0.0,internal_timestamp,578.799987793,347140,1534813773,5.07219982147,3.30565986633,34.1645775772,1029.68351959,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3272',)",3743802574.35,4,33.0550994873,3774706462.32,3774706462.35,3743802574.35,0.0,internal_timestamp,578.799987793,349311,1534813774,5.06960010529,3.30550994873,34.1655042225,1029.68458518,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3273',)",3743802575.34,4,33.0559005737,3774706462.32,3774706462.35,3743802575.34,0.0,internal_timestamp,578.820007324,336961,1534813775,5.07060003281,3.30559005737,34.1653954793,1029.68446254,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3274',)",3743802576.34,4,33.0559005737,3774706462.32,3774706462.35,3743802576.34,0.0,internal_timestamp,578.780029297,338577,1534813776,5.07079982758,3.30559005737,34.1652120148,1029.68410854,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3275',)",3743802577.34,4,33.0563011169,3774706462.32,3774706462.35,3743802577.34,0.0,internal_timestamp,578.789978027,342940,1534813777,5.07140016556,3.30563011169,34.1650554396,1029.68395342,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3276',)",3743802578.35,4,33.0565986633,3774706462.32,3774706462.35,3743802578.35,0.0,internal_timestamp,578.809997559,345228,1534813778,5.07170009613,3.30565986633,34.1650815382,1029.68402729,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3277',)",3743802579.37,4,33.0556983948,3774706462.32,3774706462.35,3743802579.37,0.0,internal_timestamp,578.799987793,368196,1534813779,5.07089996338,3.30556983948,34.1648678894,1029.68391599,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3278',)",3743802580.35,4,33.0553016663,3774706462.32,3774706462.35,3743802580.35,0.0,internal_timestamp,578.780029297,346957,1534813780,5.06969976425,3.30553016663,34.1656448536,1029.68459154,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3279',)",3743802581.35,4,33.0555000305,3774706462.32,3774706462.35,3743802581.35,0.0,internal_timestamp,578.809997559,348455,1534813781,5.07009983063,3.30555000305,34.1654500943,1029.68452408,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3280',)",3743802582.36,4,33.0555000305,3774706462.32,3774706462.35,3743802582.36,0.0,internal_timestamp,578.799987793,357893,1534813782,5.070499897,3.30555000305,34.1650476215,1029.68410924,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3281',)",3743802583.34,4,33.0553016663,3774706462.32,3774706462.35,3743802583.34,0.0,internal_timestamp,578.780029297,338437,1534813783,5.07009983063,3.30553016663,34.165237359,1029.68421872,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3282',)",3743802584.35,4,33.0556983948,3774706462.32,3774706462.35,3743802584.35,0.0,internal_timestamp,578.799987793,350627,1534813784,5.07040023804,3.30556983948,34.1653768823,1029.68438168,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3283',)",3743802585.34,4,33.0555000305,3774706462.32,3774706462.35,3743802585.34,0.0,internal_timestamp,578.83001709,343919,1534813785,5.07019996643,3.30555000305,34.1653380661,1029.6845148,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3284',)",3743802586.35,4,33.056098938,3774706462.32,3774706462.35,3743802586.35,0.0,internal_timestamp,578.789978027,345967,1534813786,5.07060003281,3.3056098938,34.1656382821,1029.68451605,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3285',)",3743802587.35,4,33.0565986633,3774706462.32,3774706462.35,3743802587.35,0.0,internal_timestamp,578.820007324,349401,1534813787,5.07170009613,3.30565986633,34.1650765216,1029.68406931,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3286',)",3743802588.35,4,33.057598114,3774706462.32,3774706462.35,3743802588.35,0.0,internal_timestamp,578.820007324,348975,1534813788,5.0734000206,3.3057598114,34.1644926037,1029.68338986,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3287',)",3743802589.34,4,33.057598114,3774706462.32,3774706462.35,3743802589.34,0.0,internal_timestamp,578.780029297,337621,1534813789,5.0735001564,3.3057598114,34.164410652,1029.68312873,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
