obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,profiler_timestamp,salinity,suspect_timestamp,temperature,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('1814',)",3723260816,8,3.604330063,3742914161,3742914161,3723260816,0,internal_timestamp,42.04600143,1514272016,32.17589951,0,10.80319977,1024.806302,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1815',)",3723260816,8,3.604290009,3742914161,3742914161,3723260816,0,internal_timestamp,42.02799988,1514272016,32.17520142,0,10.80350018,1024.805625,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1816',)",3723260816,8,3.6042099,3742914161,3742914161,3723260816,0,internal_timestamp,42.01100159,1514272016,32.17440033,0,10.80350018,1024.804925,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1817',)",3723260816,8,3.604049921,3742914161,3742914161,3723260816,0,internal_timestamp,41.99200058,1514272016,32.1733017,0,10.80300045,1024.80407,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1818',)",3723260816,8,3.603810072,3742914161,3742914161,3723260816,0,internal_timestamp,41.97200012,1514272016,32.17169952,0,10.80210018,1024.802889,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1819',)",3723260816,8,3.603509903,3742914161,3742914161,3723260816,0,internal_timestamp,41.95100021,1514272016,32.16960144,0,10.80119991,1024.801318,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1820',)",3723260816,8,3.603250027,3742914161,3742914161,3723260816,0,internal_timestamp,41.93199921,1514272016,32.16759872,0,10.80060005,1024.799778,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1821',)",3723260816,8,3.603070021,3742914161,3742914161,3723260816,0,internal_timestamp,41.91500092,1514272016,32.16600037,0,10.80029964,1024.798509,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1822',)",3723260817,8,3.60296011,3742914161,3742914161,3723260817,0,internal_timestamp,41.89699936,1514272017,32.16519928,1,10.80000019,1024.797856,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1823',)",3723260817,8,3.60284996,3742914161,3742914161,3723260817,0,internal_timestamp,41.87599945,1514272017,32.16460037,1,10.79940033,1024.797399,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1824',)",3723260817,8,3.602720022,3742914161,3742914161,3723260817,0,internal_timestamp,41.86100006,1514272017,32.16419983,0,10.79850006,1024.797176,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1825',)",3723260817,8,3.602580071,3742914161,3742914161,3723260817,0,internal_timestamp,41.84500122,1514272017,32.16350174,0,10.79769993,1024.796699,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1826',)",3723260817,8,3.602459908,3742914161,3742914161,3723260817,0,internal_timestamp,41.82500076,1514272017,32.16289902,0,10.7968998,1024.796279,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1827',)",3723260817,8,3.602289915,3742914161,3742914161,3723260817,0,internal_timestamp,41.80400085,1514272017,32.16210175,0,10.79599953,1024.795719,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1828',)",3723260817,8,3.602030039,3742914161,3742914161,3723260817,0,internal_timestamp,41.79000092,1514272017,32.16080093,0,10.79450035,1024.794904,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1829',)",3723260817,8,3.601629972,3742914161,3742914161,3723260817,0,internal_timestamp,41.77099991,1514272017,32.15869904,0,10.79240036,1024.793547,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1830',)",3723260817,8,3.601140022,3742914161,3742914161,3723260817,0,internal_timestamp,41.75099945,1514272017,32.15599823,0,10.78999996,1024.791771,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1831',)",3723260817,8,3.600689888,3742914161,3742914161,3723260817,0,internal_timestamp,41.73500061,1514272017,32.15309906,0,10.78820038,1024.789755,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1832',)",3723260817,8,3.600430012,3742914161,3742914161,3723260817,0,internal_timestamp,41.72100067,1514272017,32.15110016,0,10.78750038,1024.788258,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1833',)",3723260817,8,3.600359917,3742914161,3742914161,3723260817,0,internal_timestamp,41.70299912,1514272017,32.15029907,0,10.7876997,1024.787518,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1834',)",3723260817,8,3.600430012,3742914161,3742914161,3723260817,0,internal_timestamp,41.68600082,1514272017,32.15069962,0,10.78800011,1024.787701,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1835',)",3723260817,8,3.600430012,3742914161,3742914161,3723260817,0,internal_timestamp,41.66899872,1514272017,32.15159988,0,10.7869997,1024.788498,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1836',)",3723260817,8,3.600179911,3742914161,3742914161,3723260817,0,internal_timestamp,41.65200043,1514272017,32.15159988,0,10.78409958,1024.788924,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1837',)",3723260817,8,3.599590063,3742914161,3742914161,3723260817,0,internal_timestamp,41.63499832,1514272017,32.14970016,0,10.77980042,1024.788115,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1838',)",3723260818,8,3.598829985,3742914161,3742914161,3723260818,0,internal_timestamp,41.61700058,1514272018,32.14599991,0,10.77530003,1024.785934,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1839',)",3723260818,8,3.598150015,3742914161,3742914161,3723260818,0,internal_timestamp,41.59700012,1514272018,32.14189911,0,10.77229977,1024.783173,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1840',)",3723260818,8,3.597759962,3742914161,3742914161,3723260818,0,internal_timestamp,41.58100128,1514272018,32.13880157,0,10.77140045,1024.780846,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1841',)",3723260818,8,3.597650051,3742914161,3742914161,3723260818,0,internal_timestamp,41.56200027,1514272018,32.13729858,0,10.77190018,1024.779503,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1842',)",3723260818,8,3.597700119,3742914161,3742914161,3723260818,0,internal_timestamp,41.54499817,1514272018,32.13710022,0,10.77270031,1024.779133,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1843',)",3723260818,8,3.597739935,3742914161,3742914161,3723260818,0,internal_timestamp,41.53300095,1514272018,32.13710022,0,10.77330017,1024.778975,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1844',)",3723260818,8,3.597670078,3742914161,3742914161,3723260818,0,internal_timestamp,41.51900101,1514272018,32.13650131,0,10.7730999,1024.77848,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1845',)",3723260818,8,3.597500086,3742914161,3742914161,3723260818,0,internal_timestamp,41.49900055,1514272018,32.13550186,0,10.77219963,1024.777767,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1846',)",3723260818,8,3.597259998,3742914161,3742914161,3723260818,0,internal_timestamp,41.47999954,1514272018,32.13460159,0,10.77060032,1024.777258,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1847',)",3723260818,8,3.596990108,3742914161,3742914161,3723260818,0,internal_timestamp,41.46699905,1514272018,32.13380051,0,10.76850033,1024.77694,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1848',)",3723260818,8,3.596709967,3742914161,3742914161,3723260818,0,internal_timestamp,41.44800186,1514272018,32.13299942,0,10.76620007,1024.776629,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1849',)",3723260818,8,3.59642005,3742914161,3742914161,3723260818,0,internal_timestamp,41.43199921,1514272018,32.13209915,0,10.76410007,1024.77622,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1850',)",3723260818,8,3.596129894,3742914161,3742914161,3723260818,0,internal_timestamp,41.41699982,1514272018,32.13079834,0,10.76229954,1024.775452,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1851',)",3723260818,8,3.595870018,3742914161,3742914161,3723260818,0,internal_timestamp,41.40000153,1514272018,32.12929916,0,10.76099968,1024.774433,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1852',)",3723260818,8,3.595659971,3742914161,3742914161,3723260818,0,internal_timestamp,41.38299942,1514272018,32.12810135,0,10.75990009,1024.773614,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1853',)",3723260818,8,3.595489979,3742914161,3742914161,3723260818,0,internal_timestamp,41.36399841,1514272018,32.12720108,0,10.75909996,1024.772966,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1854',)",3723260819,8,3.595380068,3742914161,3742914161,3723260819,0,internal_timestamp,41.34999847,1514272019,32.12670136,0,10.7585001,1024.772618,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1855',)",3723260819,8,3.595299959,3742914161,3742914161,3723260819,0,internal_timestamp,41.33499908,1514272019,32.12639999,0,10.75800037,1024.772402,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1856',)",3723260819,8,3.595259905,3742914161,3742914161,3723260819,0,internal_timestamp,41.31800079,1514272019,32.12620163,0,10.75759983,1024.77224,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1857',)",3723260819,8,3.595230103,3742914161,3742914161,3723260819,0,internal_timestamp,41.3030014,1514272019,32.12609863,0,10.75749969,1024.772109,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1858',)",3723260819,8,3.595220089,3742914161,3742914161,3723260819,0,internal_timestamp,41.2840004,1514272019,32.12609863,0,10.75730038,1024.772057,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1859',)",3723260819,8,3.595200062,3742914161,3742914161,3723260819,0,internal_timestamp,41.26800156,1514272019,32.12609863,0,10.75710011,1024.772019,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1860',)",3723260819,8,3.595149994,3742914161,3742914161,3723260819,0,internal_timestamp,41.2519989,1514272019,32.12590027,0,10.7567997,1024.771845,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1861',)",3723260819,8,3.595089912,3742914161,3742914161,3723260819,0,internal_timestamp,41.23400116,1514272019,32.1257019,0,10.75640011,1024.771678,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1862',)",3723260819,8,3.595040083,3742914161,3742914161,3723260819,0,internal_timestamp,41.22000122,1514272019,32.12559891,0,10.75590038,1024.771621,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1863',)",3723260819,8,3.594959974,3742914161,3742914161,3723260819,0,internal_timestamp,41.20399857,1514272019,32.12540054,0,10.75520039,1024.771515,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1864',)",3723260819,8,3.59487009,3742914161,3742914161,3723260819,0,internal_timestamp,41.18799973,1514272019,32.12519836,0,10.75440025,1024.771424,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1865',)",3723260819,8,3.594739914,3742914161,3742914161,3723260819,0,internal_timestamp,41.17399979,1514272019,32.12469864,0,10.75349998,1024.771127,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1866',)",3723260819,8,3.594630003,3742914161,3742914161,3723260819,0,internal_timestamp,41.15800095,1514272019,32.12419891,0,10.75290012,1024.77077,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1867',)",3723260819,8,3.594549894,3742914161,3742914161,3723260819,0,internal_timestamp,41.13800049,1514272019,32.12369919,0,10.75259972,1024.770342,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1868',)",3723260819,8,3.594520092,3742914161,3742914161,3723260819,0,internal_timestamp,41.1230011,1514272019,32.12329865,0,10.75259972,1024.769963,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1869',)",3723260819,8,3.594510078,3742914161,3742914161,3723260819,0,internal_timestamp,41.10900116,1514272019,32.12319946,0,10.75269985,1024.769805,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1870',)",3723260820,8,3.594500065,3742914161,3742914161,3723260820,0,internal_timestamp,41.09199905,1514272020,32.12310028,0,10.75269985,1024.76965,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1871',)",3723260820,8,3.594460011,3742914161,3742914161,3723260820,0,internal_timestamp,41.07300186,1514272020,32.1228981,0,10.75249958,1024.769442,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1872',)",3723260820,8,3.594419956,3742914161,3742914161,3723260820,0,internal_timestamp,41.06000137,1514272020,32.12269974,0,10.75230026,1024.769263,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1873',)",3723260820,8,3.594369888,3742914161,3742914161,3723260820,0,internal_timestamp,41.04499817,1514272020,32.12239838,0,10.75199986,1024.769012,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1874',)",3723260820,8,3.594340086,3742914161,3742914161,3723260820,0,internal_timestamp,41.02700043,1514272020,32.12239838,0,10.75179958,1024.768965,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1875',)",3723260820,8,3.594310045,3742914161,3742914161,3723260820,0,internal_timestamp,41.01100159,1514272020,32.12229919,0,10.75139999,1024.768885,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1876',)",3723260820,8,3.594300032,3742914161,3742914161,3723260820,0,internal_timestamp,40.99499893,1514272020,32.12250137,0,10.75119972,1024.769004,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1877',)",3723260820,8,3.594269991,3742914161,3742914161,3723260820,0,internal_timestamp,40.97999954,1514272020,32.12239838,0,10.75090027,1024.768908,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1878',)",3723260820,8,3.594229937,3742914161,3742914161,3723260820,0,internal_timestamp,40.96699905,1514272020,32.12239838,0,10.75049973,1024.768918,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1879',)",3723260820,8,3.59416008,3742914161,3742914161,3723260820,0,internal_timestamp,40.94800186,1514272020,32.12220001,0,10.74989986,1024.768782,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1880',)",3723260820,8,3.594089985,3742914161,3742914161,3723260820,0,internal_timestamp,40.92900085,1514272020,32.12200165,1,10.74940014,1024.768628,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1881',)",3723260820,8,3.594029903,3742914161,3742914161,3723260820,0,internal_timestamp,40.91400146,1514272020,32.12179947,0,10.74890041,1024.768489,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1882',)",3723260820,8,3.594000101,3742914161,3742914161,3723260820,0,internal_timestamp,40.90299988,1514272020,32.12179947,0,10.74860001,1024.768491,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1883',)",3723260820,8,3.593980074,3742914161,3742914161,3723260820,0,internal_timestamp,40.88499832,1514272020,32.1216011,0,10.74849987,1024.768272,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1884',)",3723260820,8,3.59397006,3742914161,3742914161,3723260820,0,internal_timestamp,40.86800003,1514272020,32.12139893,0,10.74870014,1024.768003,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1885',)",3723260820,8,3.593960047,3742914161,3742914161,3723260820,0,internal_timestamp,40.85499954,1514272020,32.12120056,0,10.74880028,1024.767773,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1886',)",3723260821,8,3.593919992,3742914161,3742914161,3723260821,0,internal_timestamp,40.83599854,1514272021,32.12080002,0,10.74890041,1024.767358,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1887',)",3723260821,8,3.593859911,3742914161,3742914161,3723260821,0,internal_timestamp,40.82600021,1514272021,32.12030029,0,10.74870014,1024.766958,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1888',)",3723260821,8,3.593800068,3742914161,3742914161,3723260821,0,internal_timestamp,40.80799866,1514272021,32.11999893,0,10.74839973,1024.766694,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1889',)",3723260821,8,3.593729973,3742914161,3742914161,3723260821,0,internal_timestamp,40.7879982,1514272021,32.11970139,0,10.74810028,1024.766423,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1890',)",3723260821,8,3.593669891,3742914161,3742914161,3723260821,0,internal_timestamp,40.77299881,1514272021,32.11920166,1,10.74790001,1024.766001,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1891',)",3723260821,8,3.593620062,3742914161,3742914161,3723260821,0,internal_timestamp,40.75899887,1514272021,32.1189003,0,10.7475996,1024.765755,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1892',)",3723260821,8,3.593539953,3742914161,3742914161,3723260821,0,internal_timestamp,40.74300003,1514272021,32.11849976,0,10.74730015,1024.765423,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1893',)",3723260821,8,3.593450069,3742914161,3742914161,3723260821,0,internal_timestamp,40.72800064,1514272021,32.11790085,0,10.7468996,1024.764958,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1894',)",3723260821,8,3.593379974,3742914161,3742914161,3723260821,0,internal_timestamp,40.71099854,1514272021,32.11759949,0,10.74639988,1024.764733,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1895',)",3723260821,8,3.593329906,3742914161,3742914161,3723260821,0,internal_timestamp,40.69499969,1514272021,32.11740112,0,10.74600029,1024.764575,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1896',)",3723260821,8,3.593280077,3742914161,3742914161,3723260821,0,internal_timestamp,40.67699814,1514272021,32.11719894,0,10.74590015,1024.764354,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1897',)",3723260821,8,3.593240023,3742914161,3742914161,3723260821,0,internal_timestamp,40.6590004,1514272021,32.1167984,0,10.74580002,1024.763978,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1898',)",3723260821,8,3.593209982,3742914161,3742914161,3723260821,0,internal_timestamp,40.64099884,1514272021,32.11650085,0,10.74569988,1024.763682,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1899',)",3723260821,8,3.5931499,3742914161,3742914161,3723260821,0,internal_timestamp,40.63000107,1514272021,32.11610031,0,10.74559975,1024.763337,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1900',)",3723260821,8,3.593090057,3742914161,3742914161,3723260821,0,internal_timestamp,40.61600113,1514272021,32.11569977,0,10.74540043,1024.762997,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1901',)",3723260821,8,3.593009949,3742914161,3742914161,3723260821,0,internal_timestamp,40.59799957,1514272021,32.11510086,0,10.74510002,1024.762501,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1902',)",3723260822,8,3.592940092,3742914161,3742914161,3723260822,0,internal_timestamp,40.58100128,1514272022,32.11470032,0,10.74489975,1024.762147,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1903',)",3723260822,8,3.592869997,3742914161,3742914161,3723260822,0,internal_timestamp,40.56299973,1514272022,32.11429977,0,10.74450016,1024.761823,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1904',)",3723260822,8,3.592799902,3742914161,3742914161,3723260822,0,internal_timestamp,40.54999924,1514272022,32.11410141,0,10.74400043,1024.761696,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1905',)",3723260822,8,3.592740059,3742914161,3742914161,3723260822,0,internal_timestamp,40.5320015,1514272022,32.11410141,0,10.74330044,1024.761735,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1906',)",3723260822,8,3.592639923,3742914161,3742914161,3723260822,0,internal_timestamp,40.51499939,1514272022,32.11399841,0,10.7421999,1024.761769,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1907',)",3723260822,8,3.592509985,3742914161,3742914161,3723260822,0,internal_timestamp,40.49900055,1514272022,32.11360168,0,10.74120045,1024.76156,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1908',)",3723260822,8,3.592380047,3742914161,3742914161,3723260822,0,internal_timestamp,40.48400116,1514272022,32.11309814,0,10.74030018,1024.761256,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1909',)",3723260822,8,3.592250109,3742914161,3742914161,3723260822,0,internal_timestamp,40.4679985,1514272022,32.11240005,0,10.73960018,1024.760761,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1910',)",3723260822,8,3.592139959,3742914161,3742914161,3723260822,0,internal_timestamp,40.45000076,1514272022,32.11190033,0,10.73910046,1024.760377,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1911',)",3723260822,8,3.592070103,3742914161,3742914161,3723260822,0,internal_timestamp,40.43299866,1514272022,32.11169815,0,10.73859978,1024.760229,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1912',)",3723260822,8,3.592010021,3742914161,3742914161,3723260822,0,internal_timestamp,40.42100143,1514272022,32.11149979,0,10.73789978,1024.760142,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1913',)",3723260822,8,3.591919899,3742914161,3742914161,3723260822,0,internal_timestamp,40.40100098,1514272022,32.1114006,0,10.73719978,1024.760095,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1914',)",3723260822,8,3.591820002,3742914161,3742914161,3723260822,0,internal_timestamp,40.38499832,1514272022,32.11109924,0,10.73639965,1024.759926,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1915',)",3723260822,8,3.591720104,3742914161,3742914161,3723260822,0,internal_timestamp,40.36700058,1514272022,32.1108017,0,10.73560047,1024.759751,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1916',)",3723260822,8,3.591650009,3742914161,3742914161,3723260822,0,internal_timestamp,40.35300064,1514272022,32.1106987,0,10.73499966,1024.759712,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1917',)",3723260822,8,3.591599941,3742914161,3742914161,3723260822,0,internal_timestamp,40.33499908,1514272022,32.11050034,0,10.73460007,1024.759545,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1918',)",3723260823,8,3.591579914,3742914161,3742914161,3723260823,0,internal_timestamp,40.31600189,1514272023,32.11019897,0,10.73460007,1024.759224,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1919',)",3723260823,8,3.591559887,3742914161,3742914161,3723260823,0,internal_timestamp,40.29800034,1514272023,32.11000061,0,10.73480034,1024.758953,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1920',)",3723260823,8,3.591550112,3742914161,3742914161,3723260823,0,internal_timestamp,40.28300095,1514272023,32.10979843,0,10.73480034,1024.758728,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1921',)",3723260823,8,3.591500044,3742914161,3742914161,3723260823,0,internal_timestamp,40.26599884,1514272023,32.10950089,0,10.73460007,1024.758454,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1922',)",3723260823,8,3.591439962,3742914161,3742914161,3723260823,0,internal_timestamp,40.24599838,1514272023,32.10929871,0,10.73419952,1024.758275,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1923',)",3723260823,8,3.591389894,3742914161,3742914161,3723260823,0,internal_timestamp,40.23199844,1514272023,32.10910034,0,10.73390007,1024.758109,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1924',)",3723260823,8,3.591350079,3742914161,3742914161,3723260823,0,internal_timestamp,40.2159996,1514272023,32.10900116,0,10.73349953,1024.758029,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1925',)",3723260823,8,3.591300011,3742914161,3742914161,3723260823,0,internal_timestamp,40.19599915,1514272023,32.1086998,0,10.73320007,1024.757755,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1926',)",3723260823,8,3.591279984,3742914161,3742914161,3723260823,0,internal_timestamp,40.17699814,1514272023,32.1086998,0,10.73309994,1024.757687,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1927',)",3723260823,8,3.591259956,3742914161,3742914161,3723260823,0,internal_timestamp,40.16500092,1514272023,32.10860062,0,10.7329998,1024.757572,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1928',)",3723260823,8,3.591249943,3742914161,3742914161,3723260823,0,internal_timestamp,40.14500046,1514272023,32.10850143,0,10.7329998,1024.757404,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1929',)",3723260823,8,3.591249943,3742914161,3742914161,3723260823,0,internal_timestamp,40.13399887,1514272023,32.10850143,0,10.73309994,1024.757337,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1930',)",3723260823,8,3.591239929,3742914161,3742914161,3723260823,0,internal_timestamp,40.11199951,1514272023,32.10829926,0,10.73309994,1024.75708,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1931',)",3723260823,8,3.591200113,3742914161,3742914161,3723260823,0,internal_timestamp,40.09500122,1514272023,32.10800171,1,10.7329998,1024.756789,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1932',)",3723260823,8,3.591150045,3742914161,3742914161,3723260823,0,internal_timestamp,40.07699966,1514272023,32.10770035,0,10.73279953,1024.756507,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1933',)",3723260823,8,3.591109991,3742914161,3742914161,3723260823,0,internal_timestamp,40.06100082,1514272023,32.10749817,0,10.73260021,1024.756312,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1934',)",3723260824,8,3.591069937,3742914161,3742914161,3723260824,0,internal_timestamp,40.04299927,1514272024,32.10739899,0,10.73219967,1024.756222,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1935',)",3723260824,8,3.591010094,3742914161,3742914162,3723260824,0,internal_timestamp,40.02600098,1514272024,32.10720062,0,10.73180008,1024.75606,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1936',)",3723260824,8,3.590950012,3742914161,3742914162,3723260824,0,internal_timestamp,40.00899887,1514272024,32.10689926,0,10.73149967,1024.7558,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1937',)",3723260824,8,3.590899944,3742914161,3742914162,3723260824,0,internal_timestamp,39.99300003,1514272024,32.1067009,0,10.73120022,1024.755625,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1938',)",3723260824,8,3.590850115,3742914161,3742914162,3723260824,0,internal_timestamp,39.97700119,1514272024,32.10630035,1,10.73110008,1024.755258,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1939',)",3723260824,8,3.590830088,3742914161,3742914162,3723260824,0,internal_timestamp,39.95399857,1514272024,32.10609818,0,10.73099995,1024.755014,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1940',)",3723260824,8,3.590790033,3742914161,3742914162,3723260824,0,internal_timestamp,39.93899918,1514272024,32.10589981,0,10.73089981,1024.754808,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1941',)",3723260824,8,3.590759993,3742914161,3742914162,3723260824,0,internal_timestamp,39.92100143,1514272024,32.10570145,0,10.73069954,1024.754607,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1942',)",3723260824,8,3.590729952,3742914161,3742914162,3723260824,0,internal_timestamp,39.90499878,1514272024,32.10559845,0,10.73050022,1024.754489,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
